id,intent,text
496,GetWeather,Will it be warmer in AMnicon Falls State Park?
497,GetWeather,What's the weather like today in Plankinton?
498,GetWeather,Will it be colder in Holladay Saint Kitts and Nevis
499,GetWeather,How will the weather be this month in OR
500,GetWeather,Will it get hotter in Hext?
501,GetWeather,what's the weather like in El Salvador on wed.
502,GetWeather,there is fog weather in Grand Lake Nebraska
503,GetWeather,"Find the weather prediction for Camdeboo-Nationalpark for jan. eleventh, 2037."
504,GetWeather,"What is the weather going to be like in Klondike Gold Rush National Historical Park on february the 28th, 2034?"
505,GetWeather,will there be a snowstorm in eight months at Chattahoochee River National Recreation Area
506,GetWeather,What is the weather forecast for Theodore Roosevelt Inaugural National Historic Site
507,GetWeather,what is the forecast for foggy conditions here in twenty one minutes
508,GetWeather,What is the humidity like in faraway on AK
509,GetWeather,Is cloudy in Lyncourt?
510,GetWeather,What's the temperature here
511,GetWeather,Is it going to be chilly here
512,GetWeather,Is it going to be cloudy in my current spot for dinner?
513,GetWeather,Is it hot in the current location?
514,GetWeather,what is the midnight forecast for Argentina
515,GetWeather,what is the Jan. 8 forecast for here
516,GetWeather,How chilly will it get here?
517,GetWeather,what is the AMerican Samoa forecast for hot weather
518,GetWeather,"What will the weather be like not far from Alabama on May 9, 2037?"
519,GetWeather,will it be chilly in Cistern
520,GetWeather,What will the weather be in Post Falls on feb. 17?
521,GetWeather,Will there be a cloud in the sky in 175 days from now in Golconda in VT
522,GetWeather,what will the weather be like in Farmington Canal State Park Trail
523,GetWeather,Will there be fog in Nebraska?
524,GetWeather,what is the weather forecast this week close-by my current position
525,GetWeather,Will it colder here on 11/18/2018
526,GetWeather,What is the forecasted humidity in Ghana for Epiphany
527,GetWeather,Will it hail in Rush Valley Denmark on 6/21/2035
528,GetWeather,What is the predicted weather on mar. 27 for Farragut State Park?
529,GetWeather,"What's the weather forecast for TN on december seventh, 2026?"
530,GetWeather,Will it be cold this autumn in Norfolk Island
531,GetWeather,What is the weather forecast in the country of Chile fifteen hours from now
532,GetWeather,What will the weather be like tonight at Greenfoot Quarry
533,GetWeather,how's the weather going to be at fourteen o'clock in Falkland Islands
534,GetWeather,What is the weather for Yemen
535,GetWeather,What's the weather at my current location
536,GetWeather,What is the weather like in Detroit Lakes
537,GetWeather,"what is the weather forecast for Nassau Bay, Uzbekistan"
538,GetWeather,Is it nice in PW
539,GetWeather,"Tell me the weather forecast for eight AM in Reminderville, FL"
540,GetWeather,what is the ME forecast for Joanna
541,GetWeather,Will it be cold here in one hour?
542,GetWeather,Is it going to be chilly at nine am in Doolittle
543,GetWeather,"What's the weather forecast for East Berlin, AL?"
544,GetWeather,Is there a depression in Delta Junction
545,GetWeather,Is there any snowfall in Shubuta
546,GetWeather,forecast for Wisconsin at 10 PM.
547,GetWeather,Will it be hotter in MD on apr. 10th?
548,GetWeather,Is it windy in Custar
549,GetWeather,what is the weather forecast in 11 seconds for Frederick Douglass National Historic Site
550,GetWeather,What will the weather be like in 16 weeks at the Ivory Coast
551,GetWeather,"What's the forecast for this month in Apple Grove, DC?"
552,GetWeather,What's the weather forecast not far from here?
553,GetWeather,Forecast in Layhigh
554,GetWeather,Is it going to hail in Niger
555,GetWeather,will it be chillier in Saxis North Dakota
556,GetWeather,What will the weather be like at two o'clock in El Salvador
557,GetWeather,In Bon Secour National Wildlife Refuge at twelve pm will it be chilly
558,GetWeather,Will it be hotter at nine am in Serbia
559,GetWeather,is it cloudy here
560,GetWeather,what is the forecast for Montana at dinner
561,GetWeather,Show me the Dresden weather forecast.
562,GetWeather,"Tell me the weather forecast for april 15, 2019 here"
563,GetWeather,What's the weather forecast at sixteen in Oklahoma?
564,GetWeather,will the weather be warm in August at the faraway in Micronesia
565,GetWeather,"Is it hot in Gold Beach, Bahrain?"
566,GetWeather,What's the weather forecast for Etna Green in 11 months?
567,GetWeather,What's the weather in South Hill
568,GetWeather,Is it windy in Nauru?
569,GetWeather,there is warmer at Serenada
570,GetWeather,"When will it be warmer in White Horse, Mauritius"
571,GetWeather,What's the weather in Swift River Reservation
572,GetWeather,Is it cloudy in Vermont on 06:30:26 pm
573,GetWeather,Check the weather forecast for Pineridge.
574,GetWeather,Is it going to be colder in Botswana by 09:30
575,GetWeather,What's the weather in La Pine
576,GetWeather,Tell me the weather forecast for Missouri
577,GetWeather,What's the weather like in Big Delta
578,GetWeather,What's the weather in Pennsylvania
579,GetWeather,Does Wildorado have a hot temperature
580,GetWeather,forecast for Conrad
581,GetWeather,"What's the weather going to be like in Fort Point, San Francisco tomorrow?"
582,GetWeather,"Will it get chillier in Arkinda, Myanmar?"
583,GetWeather,Will it be snowy in the current place?
584,GetWeather,What's the weather in Taiwan
585,GetWeather,what is the forecast for hot temps in Ocean Park
586,GetWeather,what is the weather forecast for Kaaawa
587,GetWeather,What's the weather forecast for Porphyry Island Provincial Park right now
588,GetWeather,What is the weather going to be like this Evening in Arkansas
589,GetWeather,will it be temperate in Hybla Valley Tajikistan
590,GetWeather,Is it hot in neighboring Algeria
591,GetWeather,Is it going to be foggy at two am in Barberville
592,GetWeather,Tell me if the forecast will be temperate around Nationalpark Doi Suthep-Pui on 4/15/2034
593,GetWeather,will it rain today in Circleville
594,GetWeather,I want to know the weather in ten weeks from now in John N and Melba S Anderson Memorial Conservation Area
595,GetWeather,What is the forecasted weather for Ninaview?
596,GetWeather,Tell me whether Bahrain will be humid in one hour and 2 minutes
597,GetWeather,"Will it be cloudy in Lenzburg, Papua New Guinea"
598,GetWeather,What is the forecast for 8/26/2022 in Vermont
599,GetWeather,Weather for here right now
600,GetWeather,"Will it be warmer at 15 o'clock in Deepwater, Bonaire"
601,GetWeather,What will the weather be like in three weeks faraway in Sompio Strict Nature Reserve
602,GetWeather,Tell me the weather forecast in 4 years and a half in GA
603,GetWeather,What's the forecast for tonight far from East Carpathian Biosphere Reserve?
604,GetWeather,What is the weather going to be at dinner time in the Lake Le-Aqua-Na State Recreation Area
605,GetWeather,Will it be chillier at my current location in one minute?
606,GetWeather,How is weather here?
607,GetWeather,"Is it going to be chilly today in Abo, WI"
608,GetWeather,"Will it be foggy in the same area of Parc provincial Kettle Lakes on february the thirteenth, 2018?"
609,GetWeather,How is the weather in OH?
610,GetWeather,what is the weather forecast for Shasha Forest Reserve in 43 weeks
611,GetWeather,Will there be a depression in the weather here on cyber monday?
612,GetWeather,What's the weather in the current place?
613,GetWeather,What's the weather going to be like near Sawtooth National Recreation Area at 2 pm?
614,GetWeather,What's the weather on august seventh for Crystal Lawns Guam
615,GetWeather,Is it hot in Bolivia
616,GetWeather,Tell me the weather forecast faraway from TX
617,GetWeather,What's the weather going to be like here in one minute?
618,GetWeather,What's the weather forecast for Delaware right now
619,GetWeather,Weather for Beauregard IL
620,GetWeather,Is snowfall forecast in PA?
621,GetWeather,Is it forecast to be warm in Doi Inthanon National Park?
622,GetWeather,What's the forecast for the weather at eight am in Oxford?
623,GetWeather,"How is the weather in Getzville, Minnesota?"
624,GetWeather,Will it be hotter in Pecan Grove
625,GetWeather,What will the weather be in Virginia?
626,GetWeather,what is the forecast for the distant future in Sugar Bush
627,GetWeather,Will it storm in Charles Pinckney National Historic Site
628,GetWeather,What is the weather for my current place
629,GetWeather,Weather next year in Canada
630,GetWeather,what is the forecast for temperate weather in Bellechester
631,GetWeather,show weather forecast for Lewis Center
632,GetWeather,"Will it snow on Apr. eighteenth, 2029 in Myanmar?"
633,GetWeather,"What will the weather be at my current location on december the 2nd, 2029"
634,GetWeather,Will it get chillier in 12 years  in Greenland?
635,GetWeather,what's the weather going tbe twenty three minutes from now in Federico Albert National Reserve
636,GetWeather,What's the weather at eleven PM in Craig Mountain Wildlife Management Area
637,GetWeather,What's the weather forecast for Lenexa United Kingdom at 02:31
638,GetWeather,What was the weather last February in William A. Switzer Provincial Park?
639,GetWeather,"Tell me the weather forecast for Alexander, SD"
640,GetWeather,Will it be cold in Chatmoss Albania 8 years and a half from now
641,GetWeather,"Is it chilly in Charenton, NY?"
642,GetWeather,What kind of weather is forecast around seven pm here?
643,GetWeather,Tell me if it'll be colder in Steptoe Battlefield State Park in one minute
644,GetWeather,What is the weather like at Basaseachic Falls National Park
645,GetWeather,She me the forecast for Clayton Lake State Park on Oct. 17th
646,GetWeather,What's the weather forecast for Niue at two am?
647,GetWeather,what is the weather of Ludowici at 4 am
648,GetWeather,Will it be cloudy in Tatamy?
649,GetWeather,Show me the forecast for Anatone Louisiana on November 7th
650,GetWeather,forecast for Antelope Island and other spots within the same area
651,GetWeather,I need to know the weather seven weeks from now in Morgan\u2013Monroe State Forest
652,GetWeather,Tell me if there will be a depression today in Kiribati
653,GetWeather,Tell me the weather forecast thirteen seconds from now in Ukraine
654,GetWeather,Show weather forecast nearby Elk City State Park
655,GetWeather,What is the forecast for West Virginia will it be snowy
656,GetWeather,Check the weather forecast for the current position.
657,GetWeather,what is the nearby forecast for here at 15:26:11
658,GetWeather,what will the weather be like in Brownfield
659,GetWeather,Weather for Marshall
660,GetWeather,Is it freezing in Kelso
661,GetWeather,how much rain are we getting in current position
662,GetWeather,will there be a cloud next year in Kewanee
663,GetWeather,In Morgan Mill will it be sunny
664,GetWeather,What will be the wind speed at the current place?
665,GetWeather,Will it snow in Granbury?
666,GetWeather,Is it warm in Vietnam
667,GetWeather,what is the forecast for 9 seconds from now close by here
668,GetWeather,"What is the weather forecast in Ulen on mar. 2nd, 2035"
669,GetWeather,Is it overcast in Brazil in within walking distance
670,GetWeather,What will the the weather be like close to Bailey's Crossroads at 05:00:34 am?
671,GetWeather,What's the snowfall at noon in IN
672,GetWeather,is there going to be snowfall in Alton
673,GetWeather,what is the weather forecast for Cuba at eleven am
674,GetWeather,Check the forecast for Natchaug State Forest
675,GetWeather,What will the eather be here next year
676,GetWeather,"What is the weather forecast for July 20, 2020 in Dachigam-Nationalpark"
677,GetWeather,Will it be colder here one minute from now
678,GetWeather,What does it feel like in Connecticut
679,GetWeather,what is the six o'clock forecast for West Selmont  in Montserrat
680,GetWeather,What's the weather forecast for Seychelles?
681,GetWeather,Will it be getting colder in Sahuarita?
