id,intent,text
503,card_payment_wrong_exchange_rate,Why was I charged extra on my last UK pound to Russian ruble exchange?
504,card_payment_wrong_exchange_rate,The wrong exchange rate was used when I purchased an item.
505,card_payment_wrong_exchange_rate,Why was the wrong rate applied when I bought something in a different currency?
506,card_payment_wrong_exchange_rate,I bought something abroad and the exchange rate applied is wrong
507,card_payment_wrong_exchange_rate,An item I bought had the wrong exchange rate applied.
508,card_payment_wrong_exchange_rate,I think the rate that was applied to my purchase using foreign currency is wrong. Help!
509,card_payment_wrong_exchange_rate,Why was my exchange rate a different amount than usual?
510,card_payment_wrong_exchange_rate,I want to change the wrong exchange rate.
511,card_payment_wrong_exchange_rate,I recently bought something abroad but the exchange rate is incorrect. Why?
512,card_payment_wrong_exchange_rate,"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?"
513,card_payment_wrong_exchange_rate,I did not receive the correct amount for the exchange rate.
514,card_payment_wrong_exchange_rate,"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday."
515,card_payment_wrong_exchange_rate,The exchange rate for my payment last Saturday must be wrong because I was charged extra.
516,card_payment_wrong_exchange_rate,Are you sure this is the interbank exchange rate? This rate is really bad.
517,card_payment_wrong_exchange_rate,The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.
518,card_payment_wrong_exchange_rate,I believe you charged me too much to exchange my money
519,card_payment_wrong_exchange_rate,"I changed the currency, but why is it costing more?"
520,card_payment_wrong_exchange_rate,Why was the exchange wrong for the item I purchased?
521,card_payment_wrong_exchange_rate,"I made an international purchase, but the exchange rate was wrong"
522,card_payment_wrong_exchange_rate,My purchase used the wrong exchange rate
523,card_payment_wrong_exchange_rate,"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong."
524,card_payment_wrong_exchange_rate,I made a purchase and was charged at the wrong foreign exchange rate.
525,card_payment_wrong_exchange_rate,I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.
526,card_payment_wrong_exchange_rate,Why is the exchange rate for my payment incorrect?
527,card_payment_wrong_exchange_rate,Your foreign exchange rate is wrong.
528,card_payment_wrong_exchange_rate,It looks like the exchange rates on my card payment are wrong
529,card_payment_wrong_exchange_rate,There's an error with the rate that is charged.
530,card_payment_wrong_exchange_rate,I bought an item at the wrong exchange rate.
531,card_payment_wrong_exchange_rate,I think the exchange rate on my card payment is incorrect.
532,card_payment_wrong_exchange_rate,I bought an item that I was charged a different exchange rate for.
533,card_payment_wrong_exchange_rate,I am not receiving the correct exchange rate on my card.
534,card_payment_wrong_exchange_rate,When I purchased a product in another country the currency exchange was incorrect.
535,card_payment_wrong_exchange_rate,The exchange rate used on your app is really bad. I'm considering closing my account because of it.
536,card_payment_wrong_exchange_rate,I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.
537,card_payment_wrong_exchange_rate,I received the wrong exchange rate for an item i bought.
538,card_payment_wrong_exchange_rate,Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.
539,card_payment_wrong_exchange_rate,I don't think the charges made when I had currency exchanged are right.
540,card_payment_wrong_exchange_rate,Why am I being charged the wrong currency exchange when I purchased something abroad?
541,card_payment_wrong_exchange_rate,The exchange rate for my card payment doesn't seem right.
542,card_payment_wrong_exchange_rate,"When I bought something abroad, the exchange rate was wrong."
543,card_payment_wrong_exchange_rate,I didn't receive the correct exchange rate for an item that I bought.
544,card_payment_wrong_exchange_rate,Why is the exchange rate on my card wrong?
545,card_payment_wrong_exchange_rate,I am being charged the wrong amount on my card.
546,card_payment_wrong_exchange_rate,The exchange rate is incorrect on an item I recently purchased in a foreign country.
547,card_payment_wrong_exchange_rate,The exchange rate is incorrect for something I bought
548,card_payment_wrong_exchange_rate,My payment had a wrong exchange rate.
549,card_payment_wrong_exchange_rate,The exchange rate for my electronic payment is incorrect.
550,card_payment_wrong_exchange_rate,Why was I charged a higher exchange rate when I bought something abroad?
551,card_payment_wrong_exchange_rate,Why didn't I receive the correct exchange rate for an item that I purchased?
552,card_payment_wrong_exchange_rate,Why is the exchange rate on my card payment different than I expected?
553,card_payment_wrong_exchange_rate,My rate of exchange was wrong.
554,card_payment_wrong_exchange_rate,I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?
555,card_payment_wrong_exchange_rate,I purchased something abroad but the exchange rate is incorrect.
556,card_payment_wrong_exchange_rate,A foreign purchase I made has the incorrect rate applied to it.
557,card_payment_wrong_exchange_rate,"When I was traveling abroad, the exchange rate was applied wrong."
558,card_payment_wrong_exchange_rate,There's an error in regards to the exchange rate for an item I bought.
559,card_payment_wrong_exchange_rate,"Last Saturday, I made a payment and the exchange rate was wrong.  I was charged too much."
560,card_payment_wrong_exchange_rate,The exchange rate is bad. Are you sure this is the exchange rate?
561,card_payment_wrong_exchange_rate,I purchased an item and the exchange rate was wrong
562,card_payment_wrong_exchange_rate,Exchange rate on a purchase was incorrect
563,card_payment_wrong_exchange_rate,"I'm going on a trip soon and I needed to convert my Russian ruble to UK pounds, but when I did, your company charged me above the exchange rate. Did you mess up my transaction?"
564,card_payment_wrong_exchange_rate,I was charged extra. Was the exchange rate for my payment last Saturday wrong?
565,card_payment_wrong_exchange_rate,The exchange rate that was applied for an international purchase was wrong.
566,card_payment_wrong_exchange_rate,"Hello, I believe there has been a mistake made on the exchange rate for my card. Could you please check the official interbank exchange rate for me?"
567,card_payment_wrong_exchange_rate,Why am I being charged more on exchange with things I bought abroad?
568,card_payment_wrong_exchange_rate,"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate."
